ship_name,slice_time,lon,lat,hdg,sog,cog,draught,status
1,2024/06/21 11:00,4.057465,53.629365,54,19.2,53.4,10.6,0
1,2024/06/21 14:00,4.59119,54.433805,351,18.9,352.7,10.6,0
1,2024/06/21 17:00,4.326388,55.366787,351,19,352.7,10.6,0
1,2024/06/21 20:00,3.888398,56.265845,350,19,349.7,10.6,0
1,2024/06/21 23:00,3.970158,57.212547,4,19.2,4.5,10.6,0
1,2024/06/22 02:00,4.092745,58.197065,1,19.5,2.9,10.6,0
1,2024/06/22 05:00,4.223725,59.146575,6,18.8,8,10.6,0
1,2024/06/22 08:00,4.229358,60.04573,354,18.2,354.1,10.6,0
1,2024/06/22 11:00,4.178872,60.960278,2,19.1,0.6,10.6,0
1,2024/06/22 14:00,4.185915,61.896557,4,18.3,3.1,10.6,0
1,2024/06/22 17:00,4.22193,62.824018,359,19.1,3.2,10.6,0
1,2024/06/22 20:00,4.992013,63.686548,24,18.5,24.6,10.6,0
1,2024/06/22 23:00,5.884673,64.538853,27,18.9,25.2,10.6,0
1,2024/06/23 02:00,6.821277,65.386433,23,18.5,24.2,10.6,0
1,2024/06/23 05:00,7.731447,66.197867,25,18.1,24.9,10.6,0
1,2024/06/23 08:00,8.672087,67.02966,21,18.4,21.5,10.6,0
1,2024/06/23 11:00,9.74609,67.863497,27,18.4,27,10.6,0
1,2024/06/23 14:00,11.399777,68.563327,47,19.4,47.8,10.6,0
1,2024/06/23 17:00,13.297612,69.193713,49,19.2,50,10.6,0
1,2024/06/23 20:00,15.281802,69.830575,48,19.3,47.3,10.6,0
1,2024/06/23 23:00,17.294968,70.461667,45,18.2,44.9,10.6,0
1,2024/06/24 02:00,19.367645,71.022272,65,17.4,65.8,10.6,0
1,2024/06/24 05:00,21.887618,71.380213,66,18.7,66.4,10.6,0
1,2024/06/24 08:00,24.265503,71.969427,45,19.2,44.4,10.6,0
1,2024/06/24 11:00,26.513708,72.64086,51,19.3,50.3,10.6,0
1,2024/06/24 14:00,29.005292,73.253653,51,18.9,50.1,10.6,0
1,2024/06/24 17:00,31.457517,73.84532,50,18.2,49.8,10.6,0
1,2024/06/24 20:00,34.101667,74.375,50,18,57,10.6,0
1,2024/06/24 23:00,37.048333,74.881667,50,18,57,10.6,0
1,2024/06/25 02:00,40.182633,75.405662,58,18.4,57,10.6,0
1,2024/06/25 05:00,43.171772,75.802798,66,18.6,64.7,10.6,0
1,2024/06/25 08:00,46.78535,76.210417,63,18.4,61.9,10.6,0
1,2024/06/25 11:00,49.430403,76.714318,16,18.2,18.1,10.6,0
1,2024/06/25 14:00,52.930342,76.911612,79,18.1,79,10.6,0
1,2024/06/25 17:00,56.893333,77.055,79,17,96,10.6,0
1,2024/06/25 20:00,60.562922,77.217452,81,16.6,80.5,10.6,0
1,2024/06/28 11:00,72.256542,71.329683,45,6.6,47.2,10.6,0
1,2024/06/28 14:00,72.675313,71.642568,27,14.8,28.7,10.6,0
1,2024/06/28 17:00,73.405,72.253333,27,14,37,12,0
1,2024/06/28 20:00,73.233333,72.696667,27,14,277,12,0
1,2024/06/28 23:00,72.534785,73.20905,355,14.6,355.3,12,0
1,2024/06/29 02:00,71.937275,73.85212,30,12.2,26.9,12,0
1,2024/06/29 05:00,73.393333,74.253333,30,12,54,12,0
1,2024/06/29 08:00,74.254775,74.928583,0,16.1,0.5,12,0
1,2024/06/29 11:00,74.067742,75.60944,329,16.5,331.9,12,0
1,2024/06/29 14:00,73.254508,76.246795,339,14.2,339.7,12,0
1,2024/06/29 17:00,71.806667,76.89,339,12,314,12,0
1,2024/06/29 20:00,69.1,77.313333,339,15,298,12,0
1,2024/06/29 23:00,65.92,77.321667,339,15,258,12,0
1,2024/06/30 02:00,62.306038,77.256433,270,16.6,270,12,0
1,2024/06/30 05:00,58.789408,76.91882,250,18,249.4,12,0
1,2024/06/30 08:00,54.978515,76.749515,260,18.4,258.9,12,0
1,2024/06/30 11:00,51.122365,76.518633,257,18.4,257.2,12,0
1,2024/06/30 14:00,47.3921,76.283448,251,18.3,250.5,12,0
1,2024/06/30 17:00,43.663913,75.843105,243,18.6,243.2,12,0
1,2024/06/30 20:00,40.662145,75.47324,244,18.5,244.2,12,0
1,2024/06/30 23:00,37.386667,74.935,244,18,238,12,0
1,2024/07/01 02:00,34.299993,74.427255,233,17.9,235.1,12,0
1,2024/07/01 05:00,31.936927,74.005133,235,17.7,235.4,12,0
1,2024/07/01 08:00,29.36,73.455,235,18,231,12,0
1,2024/07/01 11:00,26.558398,72.826648,230,18.2,230.6,12,0
1,2024/07/01 14:00,24.464725,72.340917,231,18.2,232.5,12,0
1,2024/07/01 17:00,22.253615,71.773513,234,18,233.9,12,0
1,2024/07/01 20:00,19.928905,71.26331,235,18.2,235.8,12,0
1,2024/07/06 20:00,1.736327,51.059815,310,14.1,321.8,10.7,0
1,2024/07/06 23:00,2.624293,51.848467,27,19.7,28.9,10.7,0
1,2024/07/07 02:00,3.14503,52.683888,27,18.4,29,10.7,0
1,2024/07/07 05:00,3.741667,53.468333,27,17,24,10.7,0
1,2024/07/07 08:00,4.624473,54.024457,16,18.1,18.1,10.7,0
1,2024/07/07 11:00,4.420777,55.030953,348,17.8,349.5,10.7,0
1,2024/07/07 14:00,4.041055,56.000048,337,17.9,338.9,10.7,0
1,2024/07/07 17:00,3.927878,56.814688,1,18.8,4.4,10.7,0
1,2024/07/07 20:00,4.03421,57.740848,1,18.1,3.7,10.7,0
1,2024/07/07 23:00,4.14832,58.658733,6,19.3,3.3,10.7,0
1,2024/07/08 02:00,4.188218,59.601985,358,19.1,0.4,10.7,0
1,2024/07/08 05:00,4.200767,60.53235,357,18.8,358.1,10.7,0
1,2024/07/08 08:00,4.231222,61.488372,359,18.9,359.2,10.7,0
1,2024/07/08 11:00,4.194177,62.40861,359,18.6,359.7,10.7,0
1,2024/07/08 14:00,4.61147,63.303168,23,18.4,25.8,10.7,0
1,2024/07/08 17:00,5.527642,64.166793,19,19.7,20.4,10.7,0
1,2024/07/08 20:00,6.427295,65.029993,24,19,25.1,10.7,0
1,2024/07/08 23:00,7.416667,65.916667,24,18,24,10.7,0
1,2024/07/09 02:00,8.30605,66.694933,22,18.4,24.6,10.7,0
1,2024/07/09 05:00,9.342493,67.554003,24,19.1,26.8,10.7,0
1,2024/07/09 08:00,10.742633,68.341142,45,19.3,46.5,10.7,0
1,2024/07/09 11:00,12.652997,68.976447,45,18.4,48.1,10.7,0
1,2024/07/09 14:00,14.56855,69.603918,47,19.2,46.8,10.7,0
1,2024/07/09 17:00,16.592248,70.248568,44,18.4,45.5,10.7,0
1,2024/07/09 20:00,18.651315,70.873227,46,18.9,46.3,10.7,0
1,2024/07/09 23:00,21.243907,71.31008,67,19.2,69.8,10.7,0
1,2024/07/10 02:00,23.75286,71.754733,52,18.5,53.2,10.7,0
1,2024/07/10 05:00,26.229458,72.290585,54,18.6,54.4,10.7,0
1,2024/07/15 08:00,72.721965,71.65841,30,14.4,30.4,10.7,0
1,2024/07/15 11:00,73.494673,72.287982,37,12.8,38.2,10.7,0
1,2024/07/15 14:00,73.133582,72.822637,339,16.1,339.6,10.7,0
1,2024/07/15 17:00,72.894862,73.54343,17,15.5,16,12,0
1,2024/07/15 20:00,74.11,74.236667,17,14,51,12,0
1,2024/07/15 23:00,76.414667,74.679538,74,16.9,74.7,12,0
1,2024/07/16 02:00,79.130288,75.305275,51,16.7,51.5,12,0
1,2024/07/16 05:00,82.80996067,75.67210833,51,16.7,51.5,12,0
1,2024/07/16 05:00,80.97012433,75.48869167,51,16.7,51.5,12,0
1,2024/07/16 08:00,84.649797,75.855525,55,16.8,55.4,12,0
1,2024/07/16 11:00,87.492982,76.307658,54,16.9,55.7,12,0
1,2024/07/16 14:00,90.204595,76.728417,56,16.9,57.4,12,0
1,2024/07/16 17:00,93.521667,77.118333,56,16,62,12,0
1,2024/07/16 20:00,97.161947,77.51413,66,17.4,67.6,12,0
1,2024/07/16 23:00,100.831995,77.710292,96,17.5,95.8,12,0
1,2024/07/17 02:00,104.611618,77.904628,100,18.5,100.9,12,0
1,2024/07/17 05:00,108.914305,77.695578,109,18,110.4,12,0
1,2024/07/17 08:00,112.734178,77.369558,111,17.7,113.9,12,0
1,2024/07/17 11:00,116.271667,77.025,111,17,114,12,0
1,2024/07/17 14:00,119.563553,76.616455,131,17.2,134.4,12,0
1,2024/07/17 17:00,122.695,76.125,131,17,97,12,0
1,2024/07/17 20:00,126.068333,76.02,131,17,97,12,0
1,2024/07/17 23:00,129.593463,75.936865,73,17.2,72.7,12,0
1,2024/07/18 02:00,132.940137,76.156412,67,17.4,68.9,12,0
1,2024/07/18 05:00,136.380355,76.448972,69,16.7,73.1,12,0
1,2024/07/18 08:00,139.908863,76.5985,85,16.9,86.7,12,0
1,2024/07/18 11:00,143.255315,76.507142,115,17.3,117.8,12,0
1,2024/07/18 14:00,146.558118,76.113238,117,17.3,117.9,12,0
1,2024/07/18 17:00,150.097993,75.907805,91,17.2,91,12,0
1,2024/07/18 20:00,153.073333,75.79,91,17,134,12,0
1,2024/07/18 23:00,155.459583,75.24518,132,16.9,132.1,12,0
1,2024/07/19 02:00,156.491355,74.514942,177,16.2,174.1,12,0
1,2024/07/19 05:00,156.501518,73.699592,191,15.7,191.7,12,0
1,2024/07/19 08:00,157.2,73.018333,191,13,116,12,0
1,2024/07/19 11:00,158.596455,72.526825,129,14.2,128.2,12,0
1,2024/07/19 14:00,160.174725,72.168127,126,10.9,126.9,12,0
1,2024/07/19 17:00,161.855367,71.804578,122,13.5,120.3,12,0
1,2024/07/19 20:00,163.491035,71.482112,89,10.5,87,12,0
1,2024/07/19 23:00,164.693037,71.168715,144,8.5,145,12,0
1,2024/07/20 02:00,165.569242,70.837377,117,11.1,123.4,12,0
1,2024/07/20 05:00,167.461045,70.65605,98,16.5,97.8,12,0
1,2024/07/20 08:00,169.650658,70.57355,110,13.2,111.6,12,0
1,2024/07/20 11:00,171.43106,70.393668,129,9.3,124.4,12,0
1,2024/07/20 14:00,172.788858,70.375285,64,8.4,66.1,12,0
1,2024/07/20 17:00,174.156667,70.37,64,10,96,12,0
1,2024/07/20 20:00,175.655765,70.367928,98,12.2,98.7,12,0
1,2024/07/20 23:00,177.329372,70.247165,92,13.1,93.6,12,0
1,2024/07/21 02:00,178.887423,70.113377,101,10.8,100.5,12,0
1,2024/07/21 05:00,-179.565043,69.920953,103,11.6,103.5,12,0
1,2024/07/21 08:00,-178.17789,69.770087,102,11.2,103.2,12,0
1,2024/07/21 11:00,-176.7853,69.641298,90,10,91.8,12,0
1,2024/07/21 14:00,-175.511125,69.609548,87,10.9,89.1,12,0
1,2024/07/21 17:00,-174.6537,69.586527,136,15.6,136.7,12,0
1,2024/07/21 20:00,-173.003577,69.013432,137,16.4,138,12,0
1,2024/07/21 23:00,-171.486427,68.411148,138,16.4,137.4,12,0
1,2024/07/22 02:00,-170.471442,67.697525,163,16.7,163.7,12,0
1,2024/07/22 05:00,-169.872982,66.943053,169,14.5,170,12,0
1,2024/07/22 08:00,-169.400752,66.27921,177,14.2,178.6,12,0
1,2024/07/22 11:00,-169.85499,65.585002,210,15.9,212.8,12,0
1,2024/07/22 14:00,-170.936388,64.880048,212,16.1,212.6,12,0
1,2024/07/22 17:00,-171.79837,64.233522,227,14.9,218.3,12,0
1,2024/07/22 20:00,-173.305,63.866667,227,16,240,12,0
1,2024/07/22 23:00,-174.967692,63.466483,239,16.7,241.5,12,0
1,2024/07/23 02:00,-176.615652,63.060672,240,16.8,241.4,12,0
1,2024/07/23 05:00,-178.24234,62.65667,239,17,241.4,12,0
1,2024/07/23 08:00,-179.911235,62.235262,242,17.8,241.2,12,0
1,2024/07/23 11:00,178.424438,61.808535,239,18,241.4,12,0
1,2024/07/23 14:00,176.800127,61.399793,235,16.9,236.8,12,0
1,2024/07/23 17:00,175.32854,60.94916,238,17,238.7,12,0
1,2024/07/23 20:00,173.816358,60.513415,238,17.4,238.5,12,0
1,2024/07/23 23:00,172.278367,60.06216,241,17.8,240.1,12,0
1,2024/08/05 14:00,128.86336,34.847568,148,13.3,151,10.7,0
1,2024/08/05 17:00,129.838677,35.001108,69,16.4,66,10.7,0
1,2024/08/05 20:00,130.670378,35.428572,54,16.5,53.2,10.7,0
1,2024/08/05 23:00,131.402648,35.97468,38,16.1,39.1,10.7,0
1,2024/08/06 02:00,132.013333,36.68,38,17,34,10.7,0
1,2024/08/06 05:00,132.616667,37.361667,38,17,34,10.7,0
1,2024/08/06 08:00,133.253333,38.071667,38,17,35,10.7,0
1,2024/08/06 11:00,133.863333,38.746667,38,17,36,10.7,0
1,2024/08/06 14:00,134.535,39.461667,38,18,46,10.7,0
1,2024/08/06 17:00,135.2017,40.20319,35,18.2,35.4,10.7,0
1,2024/08/06 20:00,135.975633,41.034598,33,17.6,35.3,10.7,0
1,2024/08/06 23:00,136.573333,41.67,33,17,35,10.7,0
1,2024/08/07 02:00,137.305,42.435,33,18,34,10.7,0
1,2024/08/07 05:00,137.99,43.15,33,17,35,10.7,0
1,2024/08/07 08:00,138.683333,43.858333,33,17,35,10.7,0
1,2024/08/07 11:00,139.4,44.583333,33,17,34,10.7,0
1,2024/08/07 14:00,140.127692,45.309717,37,18.3,36.1,10.7,0
1,2024/08/07 17:00,141.127605,45.742303,90,17.3,88.5,10.7,0
1,2024/08/07 20:00,142.40256,45.75789,80,17.4,86.1,10.7,0
1,2024/08/07 23:00,143.550002,45.787073,70,16.7,69.8,10.7,0
1,2024/08/08 02:00,144.646667,46.196667,70,17,58,10.7,0
1,2024/08/08 05:00,145.733333,46.668333,70,17,57,10.7,0
1,2024/08/08 08:00,146.789018,47.121607,59,16.9,58.1,10.7,0
1,2024/08/08 11:00,147.906667,47.601667,59,17,58,10.7,0
1,2024/08/08 14:00,148.984987,48.053337,57,17.3,57,10.7,0
1,2024/08/08 17:00,150.13,48.535,57,17,58,10.7,0
1,2024/08/08 20:00,151.155392,48.95822,62,16.9,57.9,10.7,0
1,2024/08/08 23:00,152.271097,49.414387,59,17.5,58.8,10.7,0
1,2024/08/09 02:00,153.449147,49.893542,58,17.9,58,10.7,0
1,2024/08/09 05:00,154.665925,49.989943,126,17,125.6,10.7,0
1,2024/08/09 08:00,155.861667,49.788333,126,17,59,10.7,0
1,2024/08/09 11:00,156.98342,50.186187,61,16.3,63.8,10.7,0
1,2024/08/09 14:00,157.89111,50.850717,40,17.3,39,10.7,0
1,2024/08/09 17:00,158.741523,51.452822,43,17.1,42.9,10.7,0
1,2024/08/09 20:00,159.677815,52.091625,41,17.4,43.3,10.7,0
1,2024/08/09 23:00,160.64583,52.756102,38,17.4,39.6,10.7,0
1,2024/08/10 02:00,161.54,53.44,38,18,38,10.7,0
1,2024/08/10 05:00,162.459415,54.139595,40,17.6,38.8,10.7,0
1,2024/08/10 08:00,163.488333,54.82,40,18,45,10.7,0
1,2024/08/10 11:00,164.578223,55.450555,44,18.1,46.3,10.7,0
1,2024/08/10 14:00,165.66558,56.071652,46,17.3,45.5,10.7,0
1,2024/08/10 17:00,166.739757,56.67338,43,16.9,43.3,10.7,0
1,2024/08/10 20:00,167.851667,57.288333,43,16,46,10.7,0
1,2024/08/10 23:00,168.943092,57.88127,44,17.3,44.4,10.7,0
1,2024/08/11 02:00,170.099822,58.500022,42,17,43.5,10.7,0
1,2024/08/11 05:00,171.284418,59.117135,43,16.7,44.5,10.7,0
1,2024/08/11 08:00,172.392817,59.692195,44,17.1,44.4,10.7,0
1,2024/08/11 11:00,173.68707,60.242612,54,17.2,54.1,10.7,0
1,2024/08/11 14:00,175.12917,60.748208,54,17.1,55.4,10.7,0
1,2024/08/11 17:00,176.56175,61.240012,53,17,53.8,10.7,0
1,2024/08/11 20:00,178.043518,61.739818,61,17.9,62,10.7,0
1,2024/08/11 23:00,179.59459,62.135733,59,16.7,60.8,10.7,0
1,2024/08/12 02:00,-178.736765,62.541875,60,17,62.7,10.7,0
1,2024/08/12 05:00,-177.184318,62.937155,59,16.5,60.7,10.7,0
1,2024/08/12 08:00,-175.574497,63.325297,60,16.7,62.8,10.7,0
1,2024/08/12 11:00,-173.966647,63.7149,59,16.8,62.3,10.7,0
1,2024/08/12 14:00,-172.257697,64.11901,61,17.2,62.5,10.7,0
1,2024/08/12 17:00,-171.059425,64.750083,32,16.7,32.1,10.7,0
1,2024/08/12 20:00,-170.007485,65.437757,32,17.3,32.5,10.7,0
1,2024/08/12 23:00,-169.335282,66.247963,1,17.7,359.9,10.7,0
1,2024/08/13 02:00,-169.33267,67.12253,359,17,1.7,10.7,0
1,2024/08/13 05:00,-169.156905,67.942095,359,15.6,359.6,10.7,0
1,2024/08/13 08:00,-170.418333,68.67,359,17,325,10.7,0
1,2024/08/13 11:00,-171.789502,69.341442,322,16.6,325.5,10.7,0
1,2024/08/13 14:00,-173.142508,69.983713,323,16,322.4,10.7,0
1,2024/08/13 17:00,-173.83,70.733333,323,18,354,10.7,0
1,2024/08/13 20:00,-174.180858,71.58473,340,15.1,341.7,10.7,0
1,2024/08/13 23:00,-175.92298,71.929933,271,13.6,273.9,10.7,0
1,2024/08/14 02:00,-177.996718,72.043542,265,13.6,265.9,10.7,0
1,2024/08/14 05:00,179.861642,72.073072,279,14.8,277.6,10.7,0
1,2024/08/14 08:00,177.604107,72.136115,259,13.2,253.2,10.7,0
1,2024/08/14 11:00,175.355367,72.122037,270,13.5,265.7,10.7,0
1,2024/08/14 14:00,173.13387,72.257195,295,14.1,294.1,10.7,0
2,2024/02/23 14:00,72.503333,71.486667,16,15,16,10.8,0
2,2024/02/23 17:00,73.105,72.133333,18,12,18,12.1,0
2,2024/02/23 20:00,73.783333,72.586667,351,10,351,12.1,0
2,2024/02/23 23:00,72.76217,73.054293,334,15.8,337.7,12.1,0
2,2024/02/24 02:00,71.616371,73.771645,299,11.7,302.5,12.1,0
2,2024/02/24 05:00,70.041783,73.794508,250,13.1,250.9,12.1,0
2,2024/02/24 08:00,68.466667,73.386667,192,11,192,12.1,0
2,2024/02/24 11:00,67.528537,72.737465,190,13,190.8,12.1,0
2,2024/02/24 14:00,66.666797,72.210958,213,11.6,215.7,12.1,0
2,2024/02/24 17:00,65.365,71.635,239,15,239,12.1,0
2,2024/02/24 20:00,63.418333,71.24,233,13,233,12.1,0
2,2024/02/24 23:00,61.590112,70.972088,254,14.1,255.5,12.1,0
2,2024/02/25 02:00,59.678333,70.866667,252,15,252,12.1,0
2,2024/02/25 05:00,57.898333,70.476667,216,14,216,12.1,0
2,2024/02/25 08:00,56.314678,70.119553,278,13.3,281.2,12.1,0
2,2024/02/25 11:00,54.601669,70.223335,217,15,278,12.1,0
2,2024/02/25 14:00,53.213818,70.212639,264,16.8,263.7,12.1,0
2,2024/02/25 17:00,50.179497,70.42366,276,18,276.1,12.1,0
2,2024/02/25 20:00,48.123333,70.515,277,18,277,12.1,0
2,2024/02/25 23:00,45.656148,70.623145,275,18.3,277.5,12.1,0
2,2024/02/26 02:00,43.000175,70.737411,278,18.1,278.4,12.1,0
2,2024/02/26 05:00,39.951762,70.87059,273,17.9,275.5,12.1,0
2,2024/03/03 02:00,3.05809,51.412492,280,14.1,286.4,0,0
2,2024/03/03 05:00,2.682147,51.465033,96,1.3,13.5,10.8,0
2,2024/03/03 08:00,2.688753,51.465012,97,0.5,156.7,10.8,0
2,2024/03/03 11:00,2.6851,52.14624,28,17.8,27.3,10.8,0
2,2024/03/03 14:00,3.39823,52.997033,23,19.2,22.2,10.8,0
2,2024/03/03 17:00,4.301823,53.747447,52,19.2,51.8,10.8,0
2,2024/03/03 20:00,4.487552,54.589875,348,18.7,349.1,10.8,0
2,2024/03/03 23:00,4.05694,55.523715,335,18.3,334,10.8,0
2,2024/03/04 02:00,3.858382,56.374975,6,18.5,4.5,10.8,0
2,2024/03/04 05:00,3.975,57.328333,2,18,2,10.8,0
2,2024/03/04 08:00,4.04865,58.205723,11,18.9,7.9,10.8,0
2,2024/03/04 11:00,4.189747,59.19756,358,18.8,0.1,10.8,0
2,2024/03/04 14:00,4.179267,60.108475,2,18,1.2,10.8,0
2,2024/03/04 17:00,4.192687,61.024907,1,19.5,0.3,10.8,0
2,2024/03/04 20:00,4.194892,61.97781,359,18.6,0.2,10.8,0
2,2024/03/04 23:00,4.21258,62.913792,18,19,21.3,10.8,0
2,2024/03/05 02:00,5.015548,63.710472,23,17.9,23.7,10.8,0
2,2024/03/05 05:00,5.928808,64.574082,27,18.9,25.8,10.8,0
2,2024/03/05 08:00,6.848333,65.408333,25,18,25,10.8,0
2,2024/03/05 11:00,7.8088,66.271307,26,19.2,25.7,10.8,0
2,2024/03/05 14:00,8.992897,67.27903,25,19.3,25.2,10.8,0
2,2024/03/05 17:00,9.957957,68.020328,28,20.3,28.2,10.8,0
2,2024/03/05 20:00,11.886953,68.727037,45,19.8,46.5,10.8,0
2,2024/03/05 23:00,13.943087,69.396255,46,19.5,48.3,10.8,0
2,2024/03/06 02:00,15.869268,70.000512,47,18.5,47.8,10.8,0
2,2024/03/06 05:00,17.909388,70.653132,49,19.1,51.1,10.8,0
2,2024/03/06 08:00,20.20863,71.14828,63,18.5,64.4,10.8,0
2,2024/03/06 11:00,22.965467,71.493145,79,18.5,78.9,10.8,0
2,2024/03/06 14:00,25.07481,72.030913,45,18.5,45.8,10.8,0
2,2024/03/06 17:00,27.353738,72.656193,56,18.7,57.6,10.8,0
2,2024/03/11 08:00,72.122073,71.290185,44,8.7,41.5,11,0
2,2024/03/11 11:00,72.832525,71.729165,25,13.3,25.3,11,0
2,2024/03/11 14:00,73.48707,72.286962,37,11.2,37.1,11,0
2,2024/03/11 17:00,73.308177,72.787505,350,13,349,12.1,0
2,2024/03/11 20:00,72.951667,73.338333,350,14,350,12.1,0
2,2024/03/11 23:00,72.743333,73.936667,346,13,346,12.1,0
2,2024/03/12 02:00,72.521652,74.427463,13,12.6,16.9,12.1,0
2,2024/03/12 05:00,72.476667,74.948333,9,9,9,12.1,0
2,2024/03/12 08:00,72.009262,75.400363,354,13.6,354.7,12.1,0
2,2024/03/12 11:00,72.098333,75.935,29,12,29,12.1,0
2,2024/03/12 14:00,71.243933,76.511745,338,12.7,338.2,12.1,0
2,2024/03/12 17:00,68.905077,77.23735,314,16.3,314.6,12.1,0
2,2024/03/12 20:00,65.73,77.278333,263,16,263,12.1,0
2,2024/03/12 23:00,62.26979,77.181163,263,16.7,261.9,12.1,0
2,2024/03/13 02:00,58.253858,76.827117,245,16.8,244.3,12.1,0
2,2024/03/13 05:00,55.373333,76.523333,239,16,239,12.1,0
2,2024/03/13 08:00,52.275148,76.39892,272,14.7,270,12.1,0
2,2024/03/13 11:00,49.216928,76.366518,273,14.2,267.7,12.1,0
2,2024/03/13 14:00,46.138233,76.32684,273,14.5,267,12.1,0
2,2024/03/13 17:00,43.431667,76.051667,234,16,234,12.1,0
2,2024/03/13 20:00,40.736667,75.581667,236,15,236,12.1,0
2,2024/03/13 23:00,38.115808,75.144503,238,15.6,237.8,12.1,0
2,2024/03/14 02:00,35.376667,74.683333,237,15,237,12.1,0
2,2024/03/14 05:00,32.981242,74.277372,237,16.1,238.8,12.1,0
2,2024/03/14 08:00,30.752907,73.888168,232,15.8,232.7,12.1,0
2,2024/03/14 11:00,28.501667,73.455,238,15,238,12.1,0
2,2024/03/14 14:00,26.31728,73.038068,235,15.3,235.3,12.1,0
2,2024/03/14 17:00,24.159368,72.615943,232,16,232.5,12.1,0
2,2024/03/14 20:00,21.975,72.098333,232,16,232,12.1,0
2,2024/03/14 23:00,20.033333,71.621667,233,16,233,12.1,0
2,2024/03/15 02:00,18.00948,71.122575,232,16.7,229.2,12.1,0
2,2024/03/15 05:00,16.02,70.615,231,17,231,12.1,0
2,2024/03/15 08:00,14.001667,70.086667,231,16,231,12.1,0
2,2024/03/15 11:00,12.472003,69.533538,223,15.3,223.9,12.1,0
2,2024/03/15 14:00,11.151877,69.022997,218,14.9,215.2,12.1,0
2,2024/03/15 17:00,9.691667,68.441667,219,14,219,12.1,0
2,2024/03/15 20:00,8.44,68.291667,211,14,211,12.1,0
2,2024/03/15 23:00,7.485,67.748333,212,16,212,12.1,0
2,2024/03/16 02:00,6.258333,67.081667,215,15,215,12.1,0
2,2024/03/16 05:00,4.993333,66.456667,220,16,220,12.1,0
2,2024/03/16 08:00,3.606667,65.836667,224,15,224,12.1,0
2,2024/03/16 11:00,2.46,65.32,220,14,220,12.1,0
2,2024/03/16 14:00,1.166667,64.718333,219,16,219,12.1,0
2,2024/03/16 17:00,-0.055,64.138333,220,16,220,12.1,0
2,2024/03/16 20:00,-1.318333,63.52,223,15,223,12.1,0
2,2024/03/16 23:00,-2.453333,62.956667,220,15,220,12.1,0
2,2024/03/17 02:00,-3.713333,62.32,224,16,224,12.1,0
2,2024/03/17 05:00,-4.723235,61.770102,216,15.5,220,12.1,0
2,2024/03/17 08:00,-5.644998,61.228333,218,13,218,12.1,0
2,2024/03/17 11:00,-6.461667,60.71,224,13,224,12.1,0
2,2024/03/17 14:00,-7.371667,60.171667,218,14,218,12.1,0
2,2024/03/17 17:00,-8.276667,59.61,222,15,222,12.1,0
2,2024/03/22 14:00,-3.380472,43.883562,334,17.8,335.1,10.8,0
2,2024/03/22 17:00,-3.868333,44.685,336,18,336,10.8,0
2,2024/03/22 20:00,-4.395,45.531667,336,18,336,10.8,0
2,2024/03/22 23:00,-4.914675,46.323093,338,17.6,340,10.8,0
2,2024/03/23 02:00,-5.36,47.11,331,16,331,10.8,0
2,2024/03/23 05:00,-5.851667,47.846667,337,16,337,10.8,0
2,2024/03/23 08:00,-6.29,48.595,340,16,340,10.8,0
2,2024/03/23 11:00,-6.698152,49.321922,336,15.4,344.2,10.8,0
2,2024/03/23 14:00,-7.05,50.021667,348,14,348,10.8,0
2,2024/03/23 17:00,-6.545028,50.66645,34,15.5,36.9,10.8,0
2,2024/03/23 20:00,-5.96314,51.323193,5,15.3,8.8,10.8,0
2,2024/03/23 23:00,-5.681667,52.028333,11,14,11,10.8,0
2,2024/03/24 02:00,-5.301758,52.742102,16,15.5,17.9,10.8,0
2,2024/03/24 05:00,-5.065457,53.500865,350,15.2,358.6,10.8,0
2,2024/03/24 08:00,-5.06619,54.215947,358,14.1,1.2,10.8,0
2,2024/03/24 11:00,-5.428823,54.900333,325,15,326.8,10.8,0
2,2024/03/24 14:00,-6.15037,55.420783,286,11.8,284.8,10.8,0
2,2024/03/24 17:00,-7.114965,55.696225,304,14.5,299.7,10.8,0
2,2024/03/24 20:00,-7.928637,56.31319,331,15.5,335.5,10.8,0
2,2024/03/24 23:00,-8.113753,57.078162,357,15.9,0.4,10.8,0
2,2024/03/25 02:00,-7.884797,57.82758,33,16.5,31.9,10.8,0
2,2024/03/25 05:00,-7.094955,58.508815,17,15.9,17.3,10.8,0
2,2024/03/25 08:00,-6.706667,59.243333,24,15,24,10.8,0
2,2024/03/25 11:00,-6.068333,59.928333,22,15,22,10.8,0
2,2024/03/25 14:00,-5.483052,60.641352,23,15.2,22.6,10.8,0
2,2024/03/25 17:00,-4.847847,61.37534,21,15.9,25.8,10.8,0
2,2024/03/25 20:00,-4.206667,62.07,42,16,42,10.8,0
2,2024/03/25 23:00,-2.888333,62.741667,42,18,42,10,0
2,2024/03/26 02:00,-1.496667,63.433333,42,18,42,10,0
2,2024/03/26 05:00,-0.076667,64.123333,45,18,45,10,0
2,2024/03/26 08:00,1.395,64.82,40,18,40,10,0
2,2024/03/26 11:00,2.853333,65.501667,42,18,42,10,0
2,2024/03/26 14:00,4.441667,66.213333,40,19,40,10,0
2,2024/03/26 17:00,6.282757,67.01618,42,19.2,42.8,10,0
2,2024/03/26 20:00,7.715,67.628333,42,18,42,10,0
2,2024/03/26 23:00,9.405985,68.322655,42,19.1,42.7,10,0
